epoch,accuracy,loss,val_accuracy,val_loss
0,0.29230770468711853,2.7076098918914795,0.7307692170143127,1.027540922164917
1,0.8591346144676208,0.7083596587181091,0.949999988079071,0.39344435930252075
2,0.956250011920929,0.35529816150665283,0.9576923251152039,0.2341925948858261
3,0.9754807949066162,0.21472640335559845,0.9846153855323792,0.15617670118808746
4,0.9927884340286255,0.14338739216327667,0.9884615540504456,0.12398181110620499
5,0.9937499761581421,0.10808883607387543,0.9923076629638672,0.10235731303691864
6,0.9956730604171753,0.08538652211427689,0.9923076629638672,0.07842177897691727
7,0.9971153736114502,0.06844935566186905,0.9961538314819336,0.06176700443029404
8,0.9980769157409668,0.05859992653131485,0.9923076629638672,0.058260317891836166
9,0.9990384578704834,0.04832633212208748,0.9923076629638672,0.04809444770216942
