epoch,accuracy,loss,val_accuracy,val_loss
0,0.2860576808452606,2.60673189163208,0.857692301273346,0.9513940811157227
1,0.8336538672447205,0.7305415272712708,0.8692307472229004,0.5188052654266357
2,0.9379807710647583,0.3781006932258606,0.9846153855323792,0.22575341165065765
3,0.9831730723381042,0.20652511715888977,0.9769230484962463,0.17661350965499878
4,0.9937499761581421,0.14203843474388123,0.9961538314819336,0.11467944830656052
5,0.9971153736114502,0.103985495865345,0.9923076629638672,0.0917234942317009
6,0.9971153736114502,0.08298070728778839,0.9961538314819336,0.07319603115320206
7,0.9985576868057251,0.06715178489685059,0.9961538314819336,0.06372243165969849
8,0.9995192289352417,0.05569937080144882,0.9961538314819336,0.054815974086523056
9,0.9995192289352417,0.0480051152408123,0.9961538314819336,0.047917865216732025
