epoch,accuracy,loss,val_accuracy,val_loss
0,0.33317306637763977,2.534660577774048,0.7192307710647583,1.0801610946655273
1,0.8139423131942749,0.8405341506004333,0.9576923251152039,0.35701221227645874
2,0.9740384817123413,0.3202916085720062,0.9730769395828247,0.23713752627372742
3,0.9850961565971375,0.20265606045722961,0.9769230484962463,0.16126799583435059
4,0.9923076629638672,0.142582967877388,0.9846153855323792,0.1121959462761879
5,0.9942307472229004,0.10853934288024902,0.9923076629638672,0.08459725230932236
6,0.9975961446762085,0.08529887348413467,0.9961538314819336,0.07106109708547592
7,0.9980769157409668,0.06674875319004059,0.9923076629638672,0.06120845302939415
8,0.9990384578704834,0.05556264519691467,0.9961538314819336,0.049625787883996964
9,0.9985576868057251,0.04782816767692566,0.9961538314819336,0.04527127742767334
