epoch,accuracy,loss,val_accuracy,val_loss
0,0.7942307591438293,0.8674983978271484,0.9961538314819336,0.2147246152162552
1,0.9932692050933838,0.12350663542747498,1.0,0.09175246208906174
2,0.9980769157409668,0.06230345368385315,1.0,0.05836629867553711
3,0.9990384578704834,0.03971955180168152,1.0,0.03988303989171982
4,1.0,0.028305796906352043,1.0,0.03145640343427658
5,1.0,0.02126382291316986,1.0,0.025705495849251747
6,1.0,0.01671677827835083,1.0,0.021309973672032356
7,1.0,0.01370121631771326,1.0,0.01833224482834339
8,1.0,0.011449692770838737,1.0,0.015807561576366425
9,1.0,0.009747135452926159,1.0,0.013952142558991909
10,1.0,0.008392075076699257,1.0,0.012774738483130932
11,1.0,0.007328203413635492,1.0,0.011142920702695847
12,1.0,0.0064689950086176395,1.0,0.010222955606877804
13,1.0,0.005732039920985699,1.0,0.009319952689111233
14,1.0,0.005123183596879244,1.0,0.008456417359411716
15,1.0,0.004630254115909338,1.0,0.007990490645170212
16,1.0,0.004188720602542162,1.0,0.007384078577160835
17,1.0,0.0038171447813510895,1.0,0.007020188961178064
18,1.0,0.003496302990242839,1.0,0.0065870569087564945
19,1.0,0.0032005663961172104,1.0,0.006186272948980331
20,1.0,0.0029518164228647947,1.0,0.005715465638786554
21,1.0,0.0027398858219385147,1.0,0.005478284787386656
22,1.0,0.0025274737272411585,1.0,0.005225414410233498
23,1.0,0.0023570640478283167,1.0,0.005052589345723391
24,1.0,0.00219455873593688,1.0,0.004703796934336424
25,1.0,0.0020536906085908413,1.0,0.0045724776573479176
26,1.0,0.0019180146045982838,1.0,0.004279884044080973
27,1.0,0.0017933730268850923,1.0,0.004151687491685152
28,1.0,0.0016866381047293544,1.0,0.003965155221521854
29,1.0,0.001587411854416132,1.0,0.003850391833111644
