epoch,accuracy,loss,val_accuracy,val_loss
0,0.7706730961799622,0.9580569863319397,0.9846153855323792,0.22685566544532776
1,0.9899038672447205,0.14015720784664154,0.9961538314819336,0.09697747230529785
2,0.9966346025466919,0.07055507600307465,1.0,0.05552379786968231
3,0.9985576868057251,0.04421759396791458,1.0,0.03994095325469971
4,0.9995192289352417,0.03110188990831375,1.0,0.029880156740546227
5,1.0,0.02324853278696537,1.0,0.023952633142471313
6,1.0,0.01843160390853882,1.0,0.019553812220692635
7,1.0,0.015030506066977978,1.0,0.01720755733549595
8,1.0,0.012488463893532753,1.0,0.015092724934220314
9,1.0,0.010659740306437016,1.0,0.013048464432358742
10,1.0,0.00910487212240696,1.0,0.011721445247530937
11,1.0,0.007963312789797783,1.0,0.010410415008664131
12,1.0,0.0069898092187941074,1.0,0.009729552082717419
13,1.0,0.006239340640604496,1.0,0.00870487280189991
14,1.0,0.005598322954028845,1.0,0.008319418877363205
15,1.0,0.005047816317528486,1.0,0.00795765221118927
16,1.0,0.004577462561428547,1.0,0.007098545785993338
17,1.0,0.00414903461933136,1.0,0.006717316806316376
18,1.0,0.003801126731559634,1.0,0.006380965933203697
19,1.0,0.0034869778901338577,1.0,0.0062348973006010056
20,1.0,0.003219119505956769,1.0,0.00601169653236866
21,1.0,0.002969754161313176,1.0,0.005600445903837681
22,1.0,0.0027511727530509233,1.0,0.005086696706712246
23,1.0,0.0025593906175345182,1.0,0.0050119576044380665
24,1.0,0.00238645076751709,1.0,0.004861750174313784
25,1.0,0.0022245056461542845,1.0,0.0047190068289637566
26,1.0,0.0020879649091511965,1.0,0.004498754628002644
27,1.0,0.0019491218263283372,1.0,0.004336890764534473
28,1.0,0.0018361483234912157,1.0,0.0043564303778111935
29,1.0,0.0017317186575382948,1.0,0.004154489375650883
