epoch,accuracy,loss,val_accuracy,val_loss
0,0.7875000238418579,0.888929009437561,0.9769230484962463,0.2051788568496704
1,0.9923076629638672,0.12372009456157684,0.9961538314819336,0.08535190671682358
2,0.9980769157409668,0.06240164861083031,1.0,0.05301366001367569
3,0.9995192289352417,0.040141548961400986,1.0,0.036211077123880386
4,0.9995192289352417,0.027965908870100975,1.0,0.028678515926003456
5,1.0,0.020947279408574104,1.0,0.022982675582170486
6,0.9995192289352417,0.016834428533911705,1.0,0.01871316321194172
7,1.0,0.013676205649971962,1.0,0.016099838539958
8,1.0,0.011443587951362133,1.0,0.013897248543798923
9,1.0,0.009652814827859402,1.0,0.012214530259370804
10,1.0,0.008243817836046219,1.0,0.01111895963549614
11,1.0,0.007251380011439323,1.0,0.00999495480209589
12,1.0,0.006340175401419401,1.0,0.00885841716080904
13,1.0,0.005660766735672951,1.0,0.008218217641115189
14,1.0,0.005063710734248161,1.0,0.00759085500612855
15,1.0,0.004578964319080114,1.0,0.0070052617229521275
16,1.0,0.004122155252844095,1.0,0.006467209197580814
17,1.0,0.00376581191085279,1.0,0.006043027620762587
18,1.0,0.0034475885331630707,1.0,0.005618520546704531
19,1.0,0.0031658911611884832,1.0,0.0052788518369197845
20,1.0,0.002911859191954136,1.0,0.005008202977478504
21,1.0,0.002691077534109354,1.0,0.004700419958680868
22,1.0,0.0024962008465081453,1.0,0.004410187713801861
23,1.0,0.0023218034766614437,1.0,0.00418863957747817
24,1.0,0.002164816251024604,1.0,0.003957600332796574
25,1.0,0.0020183278247714043,1.0,0.003870111657306552
26,1.0,0.0018855140078812838,1.0,0.003649975871667266
27,1.0,0.001772905932739377,1.0,0.003443495836108923
28,1.0,0.00166612199973315,1.0,0.0033271678257733583
29,1.0,0.001569974236190319,1.0,0.0031703889835625887
