epoch,accuracy,loss,val_accuracy,val_loss
0,0.7817307710647583,0.9295004606246948,0.9807692170143127,0.21753761172294617
1,0.9918269515037537,0.13426388800144196,0.9961538314819336,0.09469040483236313
2,0.9975961446762085,0.06712696701288223,0.9961538314819336,0.05881479009985924
3,0.9980769157409668,0.04244663193821907,0.9923076629638672,0.045306313782930374
4,0.9995192289352417,0.030316445976495743,0.9961538314819336,0.03257718309760094
5,1.0,0.02274261973798275,0.9961538314819336,0.02552127279341221
6,1.0,0.018073266372084618,0.9961538314819336,0.02164495922625065
7,1.0,0.014796094037592411,0.9961538314819336,0.019157391041517258
8,1.0,0.01222069002687931,0.9961538314819336,0.01725609228014946
9,1.0,0.010422362945973873,1.0,0.013569693081080914
10,1.0,0.008986234664916992,0.9961538314819336,0.013994565233588219
11,1.0,0.0078122494742274284,1.0,0.011229222640395164
12,1.0,0.006881624925881624,0.9961538314819336,0.011159507557749748
13,1.0,0.006120582111179829,0.9961538314819336,0.010387573391199112
14,1.0,0.005471414420753717,0.9961538314819336,0.00952653493732214
15,1.0,0.0049387309700250626,1.0,0.00879061222076416
16,1.0,0.004465877544134855,1.0,0.008232125081121922
17,1.0,0.004081703256815672,1.0,0.007466728799045086
18,1.0,0.0037199780344963074,1.0,0.007112556602805853
19,1.0,0.0034088778775185347,1.0,0.007334473542869091
20,1.0,0.003158401930704713,1.0,0.006534958258271217
21,1.0,0.0029217563569545746,1.0,0.00648420350626111
22,1.0,0.002691933186724782,1.0,0.006050182040780783
23,1.0,0.0025147907435894012,1.0,0.005881479941308498
24,1.0,0.002329012146219611,1.0,0.005419320426881313
25,1.0,0.0021797234658151865,1.0,0.00549232866615057
26,1.0,0.0020389766432344913,1.0,0.005354154855012894
27,1.0,0.0019194984342902899,1.0,0.0049049146473407745
28,1.0,0.0018003769218921661,1.0,0.004735407419502735
29,1.0,0.001688406802713871,1.0,0.004853903315961361
