epoch,accuracy,loss,val_accuracy,val_loss
0,0.7908653616905212,0.8912506699562073,0.9846153855323792,0.20748171210289001
1,0.9937499761581421,0.1274152249097824,1.0,0.09387759864330292
2,0.9990384578704834,0.06383618712425232,1.0,0.06057853624224663
3,0.9995192289352417,0.04054589942097664,1.0,0.042622487992048264
4,1.0,0.02880575694143772,1.0,0.03311188146471977
5,1.0,0.02175242081284523,1.0,0.026502257212996483
6,1.0,0.017212126404047012,1.0,0.02271750196814537
7,1.0,0.014053631573915482,1.0,0.01915658265352249
8,1.0,0.011833817698061466,1.0,0.01657581329345703
9,1.0,0.009930487722158432,1.0,0.014938397333025932
10,1.0,0.008522565476596355,1.0,0.01332162506878376
11,1.0,0.0074794539250433445,1.0,0.012009101919829845
12,1.0,0.006553451530635357,1.0,0.011140938848257065
13,1.0,0.00590608362108469,1.0,0.010019245557487011
14,1.0,0.005235943011939526,1.0,0.009171226061880589
15,1.0,0.004767347127199173,1.0,0.008524037897586823
16,1.0,0.004268665798008442,1.0,0.007852709852159023
17,1.0,0.0039016755763441324,1.0,0.00738818384706974
18,1.0,0.0035568461753427982,1.0,0.006885869428515434
19,1.0,0.0032930297311395407,1.0,0.006464852020144463
20,1.0,0.00300616561435163,1.0,0.006107232999056578
21,1.0,0.0027929823845624924,1.0,0.005726879462599754
22,1.0,0.0025804201140999794,1.0,0.005440910346806049
23,1.0,0.0024010357446968555,1.0,0.0051914299838244915
24,1.0,0.002230551326647401,1.0,0.004879162646830082
25,1.0,0.0020914427004754543,1.0,0.004627661779522896
26,1.0,0.0019534132443368435,1.0,0.004418347496539354
27,1.0,0.0018267064588144422,1.0,0.004229659214615822
28,1.0,0.0017201714217662811,1.0,0.004057785030454397
29,1.0,0.0016158854123204947,1.0,0.003858432872220874
30,1.0,0.0015281824162229896,1.0,0.0036978647112846375
31,1.0,0.0014379078056663275,1.0,0.003569114487618208
32,1.0,0.0013645989820361137,1.0,0.003402333939447999
33,1.0,0.001285166246816516,1.0,0.0032481050584465265
34,1.0,0.0012154310243204236,1.0,0.0031406383495777845
35,1.0,0.0011530476622283459,1.0,0.0030012079514563084
36,1.0,0.001097099855542183,1.0,0.0028910995461046696
37,1.0,0.0010393186239525676,1.0,0.002797590335831046
38,1.0,0.00098765071015805,1.0,0.0026946484576910734
39,1.0,0.0009420800488442183,1.0,0.0026001730002462864
40,1.0,0.0008980173734016716,1.0,0.0025113499723374844
41,1.0,0.0008549703634344041,1.0,0.002419847995042801
42,1.0,0.0008132939110510051,1.0,0.0023481182288378477
43,1.0,0.0007743483874946833,1.0,0.0022635902278125286
44,1.0,0.0007377697620540857,1.0,0.002188880695030093
45,1.0,0.0007057246402837336,1.0,0.0021237924229353666
46,1.0,0.0006746906437911093,1.0,0.0020624438766390085
47,1.0,0.0006458814023062587,1.0,0.0019890868570655584
48,1.0,0.000618274905718863,1.0,0.0019496324239298701
49,1.0,0.0005911437910981476,1.0,0.0018701880471780896
50,1.0,0.000567588082049042,1.0,0.001817169482819736
51,1.0,0.0005439462256617844,1.0,0.001767858862876892
52,1.0,0.0005221931496635079,1.0,0.0017024382250383496
53,1.0,0.0004995675408281386,1.0,0.0016667066374793649
54,1.0,0.00048006814904510975,1.0,0.001609779428690672
55,1.0,0.00046171122812666,1.0,0.0015704953111708164
56,1.0,0.00044236445683054626,1.0,0.0015277594793587923
57,1.0,0.00042503661825321615,1.0,0.0014860889641568065
58,1.0,0.0004071365692652762,1.0,0.0014407859416678548
59,1.0,0.00039139806176535785,1.0,0.001400284469127655
60,1.0,0.0003755870566237718,1.0,0.0013641096884384751
61,1.0,0.00036230511614121497,1.0,0.0013276629615575075
62,1.0,0.00034828949719667435,1.0,0.0012896424159407616
63,1.0,0.00033428595634177327,1.0,0.0012572886189445853
64,1.0,0.00032274637487716973,1.0,0.0012263830285519361
65,1.0,0.0003101245383732021,1.0,0.0011900522513315082
66,1.0,0.0002986908657476306,1.0,0.0011559008853510022
67,1.0,0.0002872243640013039,1.0,0.001134794787503779
68,1.0,0.0002765411336440593,1.0,0.001105994451791048
69,1.0,0.00026729461387731135,1.0,0.0010786387138068676
70,1.0,0.00025684916181489825,1.0,0.0010475397575646639
71,1.0,0.0002474718203302473,1.0,0.001023477758280933
72,1.0,0.00023884756956249475,1.0,0.0010011158883571625
73,1.0,0.0002303259534528479,1.0,0.0009751966572366655
74,1.0,0.00022215543140191585,1.0,0.0009512068936601281
75,1.0,0.00021396504598669708,1.0,0.0009215211030095816
76,1.0,0.00020711933029815555,1.0,0.0009064201731234789
77,1.0,0.00019938380864914507,1.0,0.0008821015944704413
78,1.0,0.00019207537116017193,1.0,0.0008604040485806763
79,1.0,0.0001853244029916823,1.0,0.0008413460454903543
80,1.0,0.00017930778267327696,1.0,0.0008219892042689025
81,1.0,0.00017304261564277112,1.0,0.0007991438033059239
82,1.0,0.00016690173652023077,1.0,0.0007782464963383973
83,1.0,0.0001611320039955899,1.0,0.000764054770115763
84,1.0,0.00015563116176053882,1.0,0.0007492249715141952
85,1.0,0.0001504956599092111,1.0,0.0007314502727240324
86,1.0,0.0001451410644222051,1.0,0.0007168370648287237
87,1.0,0.00013985333498567343,1.0,0.0006970270769670606
88,1.0,0.00013548968126997352,1.0,0.0006824842421337962
89,1.0,0.00013084565580356866,1.0,0.0006685049738734961
90,1.0,0.00012684376270044595,1.0,0.0006467514322139323
91,1.0,0.00012225215323269367,1.0,0.0006369101465679705
92,1.0,0.00011809713032562286,1.0,0.0006229282589629292
