epoch,accuracy,loss,val_accuracy,val_loss
0,0.798557698726654,0.8569101095199585,0.9846153855323792,0.21465089917182922
1,0.9932692050933838,0.12365221232175827,0.9846153855323792,0.10428164899349213
2,0.9985576868057251,0.06226993724703789,0.9884615540504456,0.06549303233623505
3,0.9995192289352417,0.038848068565130234,0.9846153855323792,0.05203733965754509
4,0.9995192289352417,0.027713274583220482,0.9961538314819336,0.03908824548125267
5,0.9995192289352417,0.02106078341603279,0.9923076629638672,0.033109404146671295
6,1.0,0.016449812799692154,1.0,0.02871321141719818
7,1.0,0.01348881796002388,1.0,0.025927893817424774
8,1.0,0.011262728832662106,1.0,0.022784316912293434
9,1.0,0.009535503573715687,1.0,0.021979911252856255
10,1.0,0.008229803293943405,0.9961538314819336,0.019608011469244957
11,1.0,0.007196097169071436,1.0,0.017957808449864388
12,1.0,0.006349274422973394,1.0,0.017091423273086548
13,1.0,0.005615397356450558,1.0,0.01633310504257679
14,1.0,0.005031489301472902,1.0,0.015760837122797966
15,1.0,0.004532466642558575,1.0,0.01485445350408554
16,1.0,0.0041075460612773895,1.0,0.014292160980403423
17,1.0,0.0037335501983761787,1.0,0.013163560070097446
18,1.0,0.0034136539325118065,1.0,0.013034557923674583
19,1.0,0.0031323209404945374,1.0,0.012380885891616344
20,1.0,0.002891733543947339,1.0,0.011911545880138874
21,1.0,0.0026685523334890604,1.0,0.011291923932731152
22,1.0,0.0024735997430980206,1.0,0.011413348838686943
23,1.0,0.00230827066116035,1.0,0.010698146186769009
24,1.0,0.0021446561440825462,1.0,0.010405236855149269
25,1.0,0.0020031696185469627,1.0,0.010004322044551373
26,1.0,0.0018681840738281608,1.0,0.009953075088560581
27,1.0,0.0017558636609464884,1.0,0.009955951943993568
28,1.0,0.001650618389248848,1.0,0.009544223546981812
29,1.0,0.001555347815155983,1.0,0.009355624206364155
30,1.0,0.0014599926071241498,1.0,0.008965610526502132
31,1.0,0.001381864887662232,1.0,0.00906746368855238
32,1.0,0.0013014497235417366,1.0,0.008674305863678455
33,1.0,0.001233859220519662,1.0,0.008298094384372234
34,1.0,0.0011675851419568062,1.0,0.008332191035151482
35,1.0,0.001104942406527698,1.0,0.00813478697091341
36,1.0,0.001048114150762558,1.0,0.007996815256774426
37,1.0,0.000996159273199737,1.0,0.008104977197945118
38,1.0,0.0009461406734772027,1.0,0.007598781958222389
39,1.0,0.000900756218470633,1.0,0.007561330683529377
40,1.0,0.0008562071598134935,1.0,0.007435319013893604
41,1.0,0.000817849999293685,1.0,0.00733570521697402
42,1.0,0.0007801598985679448,1.0,0.007026687264442444
43,1.0,0.0007455084123648703,1.0,0.00703529454767704
44,1.0,0.0007101032533682883,1.0,0.0069892224855721
45,1.0,0.0006772048654966056,1.0,0.006956527009606361
46,1.0,0.0006468925857916474,1.0,0.006736199837177992
47,1.0,0.000618543999735266,1.0,0.006573973223567009
48,1.0,0.0005934482323937118,1.0,0.006712452974170446
49,1.0,0.0005669926758855581,1.0,0.006532757077366114
50,1.0,0.0005440019886009395,1.0,0.006560210138559341
51,1.0,0.0005199130973778665,1.0,0.006226659286767244
52,1.0,0.0004993538022972643,1.0,0.006234059575945139
53,1.0,0.0004792272229678929,1.0,0.006196626927703619
54,1.0,0.00045809612493030727,1.0,0.006170026026666164
55,1.0,0.00044069174327887595,1.0,0.0060948398895561695
56,1.0,0.00042326535913161933,1.0,0.005981413181871176
57,1.0,0.00040670440648682415,1.0,0.005826245062053204
58,1.0,0.0003904984041582793,1.0,0.005834044888615608
59,1.0,0.00037549130502156913,1.0,0.00562759255990386
60,1.0,0.0003609620616771281,1.0,0.005690515041351318
61,1.0,0.0003466880589257926,1.0,0.005659664515405893
62,1.0,0.0003339317918289453,1.0,0.005667902063578367
63,1.0,0.0003212334995623678,1.0,0.005472553428262472
64,1.0,0.00030900471028871834,1.0,0.005394652485847473
65,1.0,0.0002970221103169024,1.0,0.005450810305774212
66,1.0,0.00028758644475601614,1.0,0.005375709850341082
67,1.0,0.0002754503220785409,1.0,0.0051766810938715935
68,1.0,0.00026590662309899926,1.0,0.005174247547984123
69,1.0,0.000256053899647668,1.0,0.005034845322370529
70,1.0,0.00024739649961702526,1.0,0.005180817097425461
71,1.0,0.00023749777756165713,1.0,0.005160399246960878
72,1.0,0.00022891259868629277,1.0,0.005024701356887817
73,1.0,0.0002207719226134941,1.0,0.004945233464241028
74,1.0,0.00021312361059244722,1.0,0.004974663257598877
75,1.0,0.0002054386422969401,1.0,0.004934263881295919
76,1.0,0.00019817939028143883,1.0,0.004838089924305677
77,1.0,0.00019123945094179362,1.0,0.004813183099031448
78,1.0,0.00018441889551468194,1.0,0.004793799947947264
79,1.0,0.00017785679665394127,1.0,0.004724184982478619
80,1.0,0.0001719956926535815,1.0,0.0047751786187291145
81,1.0,0.000165857607498765,1.0,0.004716910887509584
82,1.0,0.00016051280545070767,1.0,0.004608004819601774
83,1.0,0.00015452931984327734,1.0,0.004544130526483059
