epoch,accuracy,loss,val_accuracy,val_loss
0,0.776442289352417,0.9703580737113953,1.0,0.2108040452003479
1,0.995192289352417,0.13005690276622772,1.0,0.09033087641000748
2,0.9990384578704834,0.06572343409061432,1.0,0.05868556350469589
3,0.9995192289352417,0.041730668395757675,1.0,0.04086446017026901
4,1.0,0.029857171699404716,1.0,0.032176241278648376
5,1.0,0.022647559642791748,1.0,0.025488078594207764
6,1.0,0.01787153072655201,1.0,0.021454820409417152
7,1.0,0.014515027403831482,1.0,0.017746156081557274
8,1.0,0.012112387455999851,1.0,0.015650397166609764
9,1.0,0.01023839320987463,1.0,0.013465040363371372
10,1.0,0.008967013098299503,1.0,0.012127925641834736
11,1.0,0.007782269269227982,1.0,0.010780064389109612
12,1.0,0.006861034315079451,1.0,0.00981009379029274
13,1.0,0.00607707817107439,1.0,0.008948726579546928
14,1.0,0.0055037615820765495,1.0,0.008095759898424149
15,1.0,0.004935357719659805,1.0,0.007514266297221184
16,1.0,0.0044678435660898685,1.0,0.007023249752819538
17,1.0,0.004070322494953871,1.0,0.006472631357610226
18,1.0,0.0037534786388278008,1.0,0.006133942399173975
19,1.0,0.0034559962805360556,1.0,0.005621823016554117
20,1.0,0.0031593020539730787,1.0,0.005357608664780855
21,1.0,0.00291127385571599,1.0,0.004975048825144768
22,1.0,0.0027076276019215584,1.0,0.004690355621278286
23,1.0,0.0025185677222907543,1.0,0.004435390699654818
24,1.0,0.0023362492211163044,1.0,0.004200776107609272
25,1.0,0.0021919668652117252,1.0,0.003984359558671713
26,1.0,0.0020538808312267065,1.0,0.0037595173344016075
27,1.0,0.0019209198653697968,1.0,0.0035901640076190233
28,1.0,0.0018039733404293656,1.0,0.00344684231095016
29,1.0,0.0016978771891444921,1.0,0.003269556211307645
30,1.0,0.0015977239236235619,1.0,0.0031500274781137705
31,1.0,0.001514776493422687,1.0,0.00297790439799428
32,1.0,0.0014340357156470418,1.0,0.0028661841060966253
33,1.0,0.0013484624214470387,1.0,0.0027554782573133707
34,1.0,0.0012776826042681932,1.0,0.002647669054567814
35,1.0,0.001212705741636455,1.0,0.0025188536383211613
36,1.0,0.0011581173166632652,1.0,0.0024721124209463596
37,1.0,0.0010891135316342115,1.0,0.002326682908460498
38,1.0,0.0010369005613029003,1.0,0.002266267081722617
