epoch,accuracy,loss,val_accuracy,val_loss
0,0.7980769276618958,0.8664937019348145,0.9730769395828247,0.21267728507518768
1,0.9932692050933838,0.12633854150772095,1.0,0.09710772335529327
2,0.9990384578704834,0.06386646628379822,1.0,0.0598045215010643
3,0.9990384578704834,0.040575068444013596,1.0,0.042983658611774445
4,0.9995192289352417,0.02895638905465603,1.0,0.03322799131274223
5,0.9995192289352417,0.021785829216241837,1.0,0.026422297582030296
6,1.0,0.01744316890835762,1.0,0.022642536088824272
7,1.0,0.013972311280667782,1.0,0.019325919449329376
8,1.0,0.0117338253185153,1.0,0.017034171149134636
9,1.0,0.009898141957819462,1.0,0.015006210654973984
10,1.0,0.008553212508559227,1.0,0.013764705508947372
11,1.0,0.007519076578319073,1.0,0.012285679578781128
12,1.0,0.006601667497307062,1.0,0.011045717634260654
13,1.0,0.005872294306755066,1.0,0.010324894450604916
14,1.0,0.005273321643471718,1.0,0.009511354379355907
15,1.0,0.004733300302177668,1.0,0.00865327287465334
16,1.0,0.004297956824302673,1.0,0.00817986112087965
17,1.0,0.003897053422406316,1.0,0.0076389252208173275
18,1.0,0.0035752756521105766,1.0,0.007138489279896021
19,1.0,0.0032817062456160784,1.0,0.006774758454412222
20,1.0,0.003016090951859951,1.0,0.0063166022300720215
21,1.0,0.0027916417457163334,1.0,0.00602815393358469
22,1.0,0.0025810098741203547,1.0,0.005667449906468391
23,1.0,0.002406861400231719,1.0,0.005412224214524031
24,1.0,0.002243254566565156,1.0,0.005146355368196964
25,1.0,0.0020946727599948645,1.0,0.004903607536107302
26,1.0,0.001966301817446947,1.0,0.004633528646081686
27,1.0,0.0018380616093054414,1.0,0.004441477824002504
28,1.0,0.0017276412108913064,1.0,0.004255414009094238
29,1.0,0.0016211842885240912,1.0,0.0040826136246323586
30,1.0,0.0015254721511155367,1.0,0.0039375778287649155
31,1.0,0.0014417575439438224,1.0,0.0037714235950261354
32,1.0,0.0013633897760882974,1.0,0.0036013280041515827
33,1.0,0.0012921295128762722,1.0,0.0034857369028031826
34,1.0,0.0012250395957380533,1.0,0.00333576207049191
35,1.0,0.0011550037888810039,1.0,0.003243613289669156
36,1.0,0.0010960311628878117,1.0,0.0031268366146832705
37,1.0,0.001042263931594789,1.0,0.0030110985971987247
38,1.0,0.0009904863545671105,1.0,0.0029087562579661608
39,1.0,0.0009421422728337348,1.0,0.0028209551237523556
40,1.0,0.0008994061499834061,1.0,0.00273964274674654
41,1.0,0.0008531055063940585,1.0,0.002640200313180685
42,1.0,0.0008129043271765113,1.0,0.002566794166341424
43,1.0,0.0007784308982081711,1.0,0.002468419959768653
44,1.0,0.0007463739602826536,1.0,0.0023715472780168056
45,1.0,0.0007081138901412487,1.0,0.002326622139662504
46,1.0,0.0006778613897040486,1.0,0.002292787889018655
47,1.0,0.0006496584974229336,1.0,0.0021926385816186666
48,1.0,0.0006207300466485322,1.0,0.002132850931957364
49,1.0,0.0005923105636611581,1.0,0.002072293311357498
