epoch,accuracy,loss,val_accuracy,val_loss
0,0.793749988079071,0.914506196975708,0.9846153855323792,0.2159620225429535
1,0.9927884340286255,0.12845028936862946,0.9961538314819336,0.08787491917610168
2,0.9995192289352417,0.06439556181430817,1.0,0.05642344802618027
3,0.9990384578704834,0.04155702516436577,1.0,0.038979556411504745
4,0.9995192289352417,0.029442042112350464,1.0,0.030190935358405113
5,1.0,0.022287584841251373,1.0,0.024045290425419807
6,1.0,0.01757632941007614,1.0,0.020639032125473022
7,1.0,0.014358854852616787,1.0,0.01709003932774067
8,1.0,0.011887979693710804,1.0,0.015154967084527016
9,1.0,0.010159479454159737,1.0,0.013485564850270748
10,1.0,0.008760379627346992,1.0,0.011955700814723969
11,1.0,0.007593884598463774,1.0,0.010822000913321972
12,1.0,0.006663838867098093,1.0,0.010195647366344929
13,1.0,0.005977855063974857,1.0,0.009288987144827843
14,1.0,0.005299319978803396,1.0,0.008613262325525284
15,1.0,0.0048409104347229,1.0,0.008177298121154308
16,1.0,0.004324843175709248,1.0,0.007399254012852907
17,1.0,0.003937623463571072,1.0,0.006996522191911936
18,1.0,0.003611351829022169,1.0,0.006641469895839691
19,1.0,0.003308116225525737,1.0,0.00629454106092453
20,1.0,0.0030615380965173244,1.0,0.006132014561444521
21,1.0,0.002821999369189143,1.0,0.005610245745629072
22,1.0,0.0026249748189002275,1.0,0.0054161823354661465
23,1.0,0.002445274731144309,1.0,0.005308325868099928
24,1.0,0.0022726792376488447,1.0,0.005017507821321487
25,1.0,0.0021248699631541967,1.0,0.004744986537843943
26,1.0,0.0019958519842475653,1.0,0.004621818661689758
27,1.0,0.0018665712559595704,1.0,0.004540102556347847
28,1.0,0.0017575551755726337,1.0,0.00441013416275382
29,1.0,0.0016432468546554446,1.0,0.0041188127361238
30,1.0,0.0015530441887676716,1.0,0.004063582979142666
31,1.0,0.0014637561980634928,1.0,0.003979259170591831
32,1.0,0.0013798149302601814,1.0,0.0038636212702840567
33,1.0,0.0013027072418481112,1.0,0.0036870522890239954
34,1.0,0.0012373030185699463,1.0,0.003704897128045559
35,1.0,0.0011718642199411988,1.0,0.003511711722239852
36,1.0,0.0011124061420559883,1.0,0.0034668962471187115
37,1.0,0.0010585060808807611,1.0,0.0032565321307629347
38,1.0,0.001002827542833984,1.0,0.0033052496146410704
39,1.0,0.0009562605409882963,1.0,0.003239666810259223
40,1.0,0.0009080986492335796,1.0,0.003065709490329027
41,1.0,0.000866617658175528,1.0,0.003005102975293994
42,1.0,0.0008274362771771848,1.0,0.002935973461717367
43,1.0,0.0007867618114687502,1.0,0.0029734403360635042
44,1.0,0.0007516948389820755,1.0,0.0027909816708415747
45,1.0,0.0007203054847195745,1.0,0.0027658632025122643
46,1.0,0.0006880301516503096,1.0,0.0026911452878266573
47,1.0,0.0006571195553988218,1.0,0.00264359381981194
48,1.0,0.0006296045030467212,1.0,0.002583479741588235
49,1.0,0.0006030610529705882,1.0,0.0024733594618737698
